MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97454464074,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Maturity,Postpaid,EN,13,0.419,359,100,43.9,43.9,2,421,0,0,Falling,TikTok,0.34,102.5,Down,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,26,1,38,117.0,0.029,59,0.68,0.33,1,1,Push,11,1,Silver,Ignored,0,Neutral,1,customer asked about international calling rates,Device_Upgrade_iPhone,Renewal window,0
97453380858,Retention_Save_25pct,Retention,90.0,Mass,MED,Maturity,Prepaid,EN,86,0.553,362,100,80.2,80.2,2,156,0,0,Rising,YouTube,0.9,78.0,Up,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,6,0,20,139.8,0.05,39,0.88,0.06,0,0,Call,12,1,Silver,Ignored,0,Neutral,2,customer asked how to add more data,Device_Upgrade_iPhone,High data usage trend,0
97452600487,Device_Upgrade_iPhone,Upsell,280.0,Mass,MED,Renewal,Postpaid,EN,18,0.096,10,10,5.9,59.1,2,92,0,0,Stable,TikTok,0.36,136.3,Up,1,45.1,0,Autopay_Card,Huawei P60,Feature Phone,Flagship,4G,15,0,31,61.1,0.067,60,0.8,0.16,0,0,SMS,4,1,Silver,Ignored,1,Negative,2,customer asked about high bill last month,10GB_Aggressive_HVC,High data usage trend,0
97458618305,Retention_Save_25pct,Retention,90.0,Mass,LOW,Growth,Prepaid,EN,51,0.215,66,5,5.2,104.4,1,61,0,0,Rising,Gaming,0.73,130.7,Up,1,0.9,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,2,0,57,191.8,0.035,21,0.55,0.07,0,0,Call,12,1,Gold,Accepted,0,Neutral,5,no recent call-center contact,200mins_Upsell,High data usage trend,0
97456559404,1GB_plus_100mins,NBO,40.0,Youth,MED,Onboarding,Postpaid,AR,78,0.55,294,50,35.8,71.6,2,971,0,0,Falling,TikTok,0.03,101.4,Up,0,0.0,0,Manual_Card,iPhone 15,Router/MiFi,Flagship,5G,36,1,13,185.3,0.191,21,0.76,0.13,0,1,Push,7,1,None,Ignored,0,Positive,3,customer inquired about upgrading their phone,Loyalty_Points_2x,Device upgrade eligible,0
97452615428,5G_Unlimited_Upgrade,Upsell,200.0,Business,MED,Maturity,Prepaid,EN,101,0.189,242,20,16.5,82.5,2,469,43,6,Rising,WhatsApp,0.56,80.5,Up,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,17,0,59,98.4,0.023,42,0.86,0.17,0,0,Push,4,1,None,Rejected,1,Negative,1,customer asked about high bill last month,Data_AddOn_5GB,Renewal window,1
97456856255,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Maturity,Prepaid,EN,39,0.315,187,100,71.3,71.3,0,142,0,0,Falling,Instagram,0.74,68.4,Down,1,5.7,0,Bank_Transfer,Galaxy A54,Feature Phone,Mid,4G,30,1,2,50.1,0.038,43,0.89,0.1,0,0,Push,7,1,Gold,None,0,Neutral,5,customer asked about international calling rates,10GB_Aggressive_HVC,Device upgrade eligible,0
97454722110,Data_AddOn_5GB,NBO,50.0,Mass,LOW,Maturity,Postpaid,AR,109,0.308,282,100,102.7,102.7,0,91,0,3,Rising,TikTok,0.86,85.3,Down,1,25.5,0,Autopay_Card,iPhone 15,Feature Phone,Flagship,4G,14,0,54,35.2,0.035,58,0.62,0.21,0,0,WhatsApp,8,1,Silver,Accepted,0,Neutral,10,customer asked about international calling rates,10GB_Aggressive_HVC,Loyalty reward due,0
97451553290,Loyalty_Points_2x,Retention,0.0,Youth,MED,Growth,Postpaid,EN,3,0.001,31,5,2.0,39.7,3,310,0,0,Stable,Snapchat,0.35,112.2,Up,0,0.0,0,Manual_Card,iPhone 15,Feature Phone,Flagship,4G,11,0,9,33.4,0.044,77,0.6,0.25,0,0,Email,11,0,Silver,Ignored,0,Positive,6,customer asked about international calling rates,Roaming_Daily_Pass,Renewal window,0
97455048733,10GB_Aggressive_HVC,Retention,120.0,Mass,HIGH,Onboarding,Postpaid,EN,20,0.357,28,10,7.4,74.0,2,176,0,0,Falling,Gaming,0.24,151.7,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Router/MiFi,Mid,4G,15,0,40,43.6,0.012,54,0.9,0.11,0,0,SMS,2,1,None,Ignored,0,Positive,6,customer asked how to add more data,Data_AddOn_5GB,Loyalty reward due,0
97452667086,Roaming_Daily_Pass,CrossSell,60.0,Mass,MED,Maturity,Postpaid,EN,15,0.301,176,20,13.9,69.4,2,344,0,0,Falling,Snapchat,0.38,67.6,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,16,0,53,134.4,0.087,30,0.6,0.17,0,0,SMS,8,1,Silver,Ignored,1,Neutral,1,customer reported dropped calls in their area,Retention_Save_25pct,Churn risk detected,0
97453207330,200mins_Upsell,Upsell,35.0,Youth,LOW,Maturity,Postpaid,EN,89,0.378,141,50,17.7,35.4,0,134,0,0,Falling,Snapchat,0.16,141.9,Flat,0,0.0,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,22,1,22,93.3,0.077,25,0.86,0.07,0,0,Call,8,1,Platinum,Accepted,0,Positive,3,customer inquired about upgrading their phone,1GB_plus_100mins,Device upgrade eligible,0
97458910980,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Maturity,Postpaid,EN,44,0.21,58,10,5.9,59.0,3,241,0,0,Falling,Snapchat,0.53,153.4,Flat,1,44.0,0,Cash,Other,Tablet,Budget,4G,8,0,23,31.7,0.044,62,0.73,0.18,1,1,Call,8,1,None,Ignored,1,Neutral,7,customer unhappy after roaming charges abroad,Retention_Save_25pct,Renewal window,0
97457392206,1GB_plus_100mins,NBO,40.0,Mass,MED,AtRisk,Postpaid,AR,3,0.576,75,10,9.1,90.8,3,347,0,0,Stable,WhatsApp,0.09,107.2,Flat,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,4G,38,1,22,51.6,0.026,75,0.76,0.3,0,0,Email,6,1,None,None,0,Positive,0,customer wanted to join the loyalty program,Device_Upgrade_iPhone,Churn risk detected,1
97452206822,200mins_Upsell,Upsell,35.0,Mass,LOW,Renewal,Postpaid,EN,94,0.626,58,20,20.5,102.4,1,732,0,0,Stable,YouTube,0.54,105.4,Down,0,0.0,0,Manual_Card,iPhone 14,Router/MiFi,Mid,4G,4,0,51,39.7,0.048,41,0.69,0.05,0,0,Email,7,1,None,None,1,Neutral,1,customer asked about high bill last month,Loyalty_Points_2x,Loyalty reward due,0
97458662010,Loyalty_Points_2x,Retention,0.0,Mass,MED,Growth,Prepaid,EN,33,0.028,21,100,44.9,44.9,3,277,0,0,Rising,Gaming,0.39,76.3,Flat,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,23,1,15,182.2,0.034,31,0.82,0.11,0,0,Push,11,1,Platinum,Ignored,0,Positive,7,customer asked about international calling rates,10GB_Aggressive_HVC,Renewal window,0
97456168765,1GB_plus_100mins,NBO,40.0,Mass,MED,Maturity,Postpaid,EN,82,0.506,259,100,65.6,65.6,2,117,0,7,Falling,WhatsApp,0.9,77.0,Flat,0,0.0,0,Bank_Transfer,Galaxy S23,Router/MiFi,Flagship,5G,34,1,6,82.6,0.079,70,0.75,0.4,0,0,Push,11,0,None,Ignored,0,Positive,3,customer wanted to join the loyalty program,Device_Upgrade_iPhone,High data usage trend,0
97458871175,Retention_Save_25pct,Retention,90.0,Youth,LOW,Growth,Postpaid,EN,66,0.161,37,50,47.6,95.2,2,8,10,0,Rising,Instagram,0.76,139.5,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,40,1,39,55.0,0.027,57,0.65,0.14,0,0,SMS,7,1,Gold,Ignored,0,Neutral,8,customer wanted to join the loyalty program,Home_Free_OoredooTV,Device upgrade eligible,0
97457723677,Data_AddOn_5GB,NBO,50.0,Mass,LOW,Growth,Prepaid,AR,14,0.177,243,5,4.5,89.8,0,188,0,0,Stable,WhatsApp,0.13,67.1,Flat,1,71.2,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,41,1,21,128.2,0.038,34,0.79,0.11,0,0,WhatsApp,17,1,Silver,Rejected,0,Neutral,8,customer wanted to join the loyalty program,Retention_Save_25pct,Renewal window,1
97454053898,5G_Unlimited_Upgrade,Upsell,200.0,Youth,MED,Renewal,Postpaid,AR,72,0.251,16,100,82.2,82.2,0,241,0,0,Stable,Snapchat,0.94,88.1,Down,2,1.2,1,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,31,1,14,127.8,0.023,33,0.52,0.09,0,0,Push,9,1,Gold,Accepted,0,Neutral,4,customer asked about international calling rates,10GB_Aggressive_HVC,Churn risk detected,0
97455813815,1GB_plus_100mins,NBO,40.0,Youth,MED,Growth,Prepaid,AR,103,0.476,58,20,8.6,43.1,1,311,3,0,Stable,Snapchat,0.81,78.3,Up,0,0.0,0,Manual_Card,iPhone 14,Tablet,Mid,5G,20,1,44,206.9,0.081,18,0.72,0.07,0,0,SMS,4,1,Gold,Rejected,1,Negative,3,customer complained about slow data speeds at home,10GB_Aggressive_HVC,Device upgrade eligible,0
97455777653,1GB_plus_100mins,NBO,40.0,Youth,MED,Growth,Hybrid,EN,44,0.217,211,50,14.7,29.4,1,684,0,0,Stable,Instagram,0.77,93.6,Flat,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,28,1,52,123.1,0.068,34,0.49,0.13,0,0,Call,5,1,None,Ignored,0,Neutral,0,customer inquired about upgrading their phone,10GB_Aggressive_HVC,High data usage trend,0
97457479472,Device_Upgrade_iPhone,Upsell,280.0,HVC,MED,AtRisk,Prepaid,EN,100,0.365,230,50,31.4,62.8,2,261,10,0,Rising,WhatsApp,0.3,124.9,Up,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,20,1,40,130.7,0.036,28,0.77,0.15,0,0,WhatsApp,6,0,Platinum,None,0,Neutral,2,customer inquired about upgrading their phone,5G_Unlimited_Upgrade,High data usage trend,1
97453235657,Data_AddOn_5GB,NBO,50.0,Mass,MED,Renewal,Postpaid,AR,33,0.557,32,20,18.2,90.8,0,499,0,0,Stable,Snapchat,0.65,53.8,Down,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,4G,47,1,43,56.7,0.053,81,0.75,0.29,1,1,WhatsApp,4,1,None,Ignored,0,Neutral,4,customer wanted to join the loyalty program,Loyalty_Points_2x,Device upgrade eligible,1
97453997795,10GB_Aggressive_HVC,Retention,120.0,Mass,LOW,AtRisk,Postpaid,EN,34,0.691,159,20,21.5,107.5,0,356,0,0,Rising,Gaming,0.56,91.8,Up,0,0.0,0,Manual_Card,iPhone 15,Router/MiFi,Flagship,5G,6,0,19,119.6,0.057,39,0.78,0.11,0,0,SMS,12,1,Gold,Ignored,1,Neutral,5,customer reported dropped calls in their area,Data_AddOn_5GB,Loyalty reward due,1
97453203168,1GB_plus_100mins,NBO,40.0,Mass,MED,AtRisk,Prepaid,EN,21,0.636,341,20,4.4,22.1,0,162,0,0,Falling,Gaming,0.05,129.5,Down,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,31,1,29,65.2,0.019,54,0.57,0.12,0,0,SMS,8,1,None,Ignored,0,Positive,3,customer asked about international calling rates,Retention_Save_25pct,High data usage trend,1
97453665285,10GB_Aggressive_HVC,Retention,120.0,Business,MED,Growth,Prepaid,EN,26,0.152,174,5,1.8,36.4,2,240,0,0,Stable,Instagram,0.77,64.4,Flat,1,91.9,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,3,0,52,132.4,0.039,31,0.64,0.12,0,0,WhatsApp,11,0,Gold,Ignored,0,Neutral,8,customer wanted to join the loyalty program,1GB_plus_100mins,Churn risk detected,0
97452451286,1GB_plus_100mins,NBO,40.0,Mass,HIGH,Maturity,Postpaid,EN,29,0.073,318,50,40.8,81.5,2,516,11,0,Rising,Gaming,0.99,134.7,Down,1,44.2,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,6,0,25,108.3,0.05,50,0.53,0.23,0,0,SMS,12,1,Silver,None,1,Negative,4,customer complained about slow data speeds at home,10GB_Aggressive_HVC,Loyalty reward due,0
97451328917,Retention_Save_25pct,Retention,90.0,Youth,LOW,Growth,Prepaid,AR,78,0.453,103,10,10.7,106.6,3,47,0,0,Falling,WhatsApp,0.29,59.9,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,15,0,13,86.5,0.036,56,0.48,0.3,0,0,SMS,8,1,None,Ignored,0,Positive,2,customer wanted to join the loyalty program,Data_AddOn_5GB,Loyalty reward due,1
97459460170,1GB_plus_100mins,NBO,40.0,Mass,MED,Maturity,Prepaid,AR,16,0.086,281,50,9.6,19.2,2,234,0,0,Stable,Snapchat,0.52,75.2,Up,0,0.0,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,9,0,25,106.7,0.08,79,0.55,0.47,0,0,Call,15,1,Gold,Accepted,0,Positive,0,customer wanted to join the loyalty program,Loyalty_Points_2x,Renewal window,0
97451668838,Home_Free_OoredooTV,CrossSell,150.0,Mass,MED,Growth,Prepaid,AR,65,0.35,80,5,2.4,48.8,0,63,0,0,Stable,TikTok,0.78,89.4,Down,1,4.6,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,13,0,7,120.6,0.102,20,0.46,0.13,0,0,SMS,6,0,Silver,Accepted,0,Neutral,10,no recent call-center contact,10GB_Aggressive_HVC,Churn risk detected,0
97458991898,10GB_Aggressive_HVC,Retention,120.0,HVC,MED,Onboarding,Postpaid,EN,32,0.277,15,5,4.4,88.3,2,105,0,0,Rising,Gaming,0.91,119.3,Flat,1,79.5,0,Manual_Card,Other,Smartphone,Budget,4G,8,0,52,41.6,0.059,76,0.65,0.27,0,0,SMS,6,0,None,Ignored,0,Neutral,1,customer inquired about upgrading their phone,1GB_plus_100mins,High data usage trend,0
97451027700,Retention_Save_25pct,Retention,90.0,Youth,MED,Onboarding,Postpaid,AR,18,0.27,48,10,5.3,53.4,0,539,1,0,Stable,WhatsApp,0.0,135.9,Flat,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,17,0,23,171.5,0.093,39,0.7,0.23,0,0,Push,6,1,Silver,Ignored,0,Positive,0,no recent call-center contact,200mins_Upsell,Churn risk detected,0
97457996227,Loyalty_Points_2x,Retention,0.0,Mass,LOW,Renewal,Postpaid,AR,98,0.174,13,10,5.4,54.3,0,87,0,0,Falling,TikTok,0.61,75.1,Up,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,25,1,7,211.7,0.023,23,0.94,0.03,0,0,Push,10,1,Silver,Ignored,0,Positive,9,customer asked how to add more data,Roaming_Daily_Pass,High data usage trend,0
97453955636,Home_Free_OoredooTV,CrossSell,150.0,Mass,LOW,Onboarding,Postpaid,AR,65,0.347,48,5,3.1,62.5,0,43,0,0,Rising,Snapchat,0.69,128.6,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,20,1,18,129.4,0.014,43,0.35,0.17,0,0,Email,5,1,Silver,Ignored,1,Neutral,3,customer unhappy after roaming charges abroad,Roaming_Daily_Pass,Device upgrade eligible,0
97455658953,5G_Unlimited_Upgrade,Upsell,200.0,Youth,MED,Maturity,Prepaid,EN,35,0.196,284,50,30.8,61.6,0,222,0,0,Rising,Snapchat,0.57,130.0,Up,1,21.5,0,Manual_Card,Other,Smartphone,Budget,4G,5,0,22,41.5,0.03,55,0.8,0.1,0,0,Email,6,1,None,None,0,Neutral,7,customer asked about international calling rates,Loyalty_Points_2x,High data usage trend,0
97453539987,5G_Unlimited_Upgrade,Upsell,200.0,Mass,MED,AtRisk,Postpaid,AR,76,0.54,33,5,5.2,104.2,3,309,0,0,Falling,YouTube,0.36,54.8,Down,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,9,0,14,179.5,0.06,31,0.79,0.23,1,1,SMS,9,1,None,Ignored,0,Neutral,8,customer wanted to join the loyalty program,200mins_Upsell,Loyalty reward due,1
97455415470,10GB_Aggressive_HVC,Retention,120.0,HVC,LOW,Renewal,Postpaid,EN,109,0.271,57,5,5.1,101.2,1,31,9,0,Stable,Netflix,0.52,105.5,Flat,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,42,1,40,85.3,0.019,25,0.71,0.1,0,0,Email,14,1,None,Ignored,0,Neutral,2,customer asked how to add more data,Home_Free_OoredooTV,Renewal window,1
97455064057,Roaming_Daily_Pass,CrossSell,60.0,HVC,MED,Maturity,Postpaid,AR,34,0.462,128,50,34.8,69.6,1,735,0,0,Stable,Netflix,0.36,103.5,Flat,1,12.1,0,Autopay_Card,iPhone 15,IoT,Flagship,4G,14,0,31,35.6,0.147,92,0.68,0.4,1,1,Email,9,1,None,Rejected,1,Negative,6,customer asked about high bill last month,1GB_plus_100mins,Renewal window,0
97455767710,1GB_plus_100mins,NBO,40.0,Mass,LOW,Growth,Prepaid,AR,30,0.386,169,50,58.8,117.6,1,180,0,0,Stable,Snapchat,0.93,173.7,Up,1,13.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,19,0,37,128.0,0.08,36,0.45,0.18,0,0,Email,10,0,Silver,Rejected,0,Neutral,3,no recent call-center contact,Roaming_Daily_Pass,Device upgrade eligible,0
97454539544,Data_AddOn_5GB,NBO,50.0,Mass,HIGH,AtRisk,Prepaid,AR,82,0.349,272,50,20.8,41.6,0,336,0,0,Stable,YouTube,0.79,78.8,Down,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,27,1,34,159.0,0.047,26,0.55,0.11,0,0,WhatsApp,8,1,Gold,Rejected,0,Positive,3,customer inquired about upgrading their phone,1GB_plus_100mins,High data usage trend,0
97455829111,5G_Unlimited_Upgrade,Upsell,200.0,Mass,HIGH,Maturity,Prepaid,AR,59,0.528,256,100,80.1,80.1,0,94,16,1,Falling,TikTok,0.61,84.5,Down,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,5,0,2,170.9,0.053,58,0.5,0.25,0,0,SMS,7,1,Silver,Ignored,0,Positive,2,customer inquired about upgrading their phone,Home_Free_OoredooTV,Loyalty reward due,0
97458429124,Device_Upgrade_iPhone,Upsell,280.0,Mass,MED,Maturity,Hybrid,EN,81,0.382,305,50,14.0,28.0,3,329,0,0,Stable,Netflix,0.37,65.2,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,41,1,40,129.4,0.071,55,0.61,0.36,0,0,Call,6,1,None,Ignored,1,Negative,7,customer complained about slow data speeds at home,Retention_Save_25pct,High data usage trend,0
97454911067,Retention_Save_25pct,Retention,90.0,Mass,MED,AtRisk,Hybrid,AR,20,0.948,363,10,7.4,74.0,3,200,0,0,Stable,TikTok,0.22,99.2,Flat,0,0.0,0,Autopay_Card,iPhone 14,Smartphone,Mid,5G,3,0,43,158.9,0.069,49,0.47,0.19,0,0,SMS,6,1,None,Ignored,0,Negative,8,customer unhappy after roaming charges abroad,Roaming_Daily_Pass,Loyalty reward due,0
97454252376,Retention_Save_25pct,Retention,90.0,Mass,MED,Growth,Postpaid,EN,112,0.134,111,50,43.6,87.1,3,259,23,0,Stable,TikTok,0.28,147.6,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,35,1,51,186.7,0.013,19,0.72,0.11,1,1,WhatsApp,12,1,None,Accepted,1,Negative,10,customer threatened to switch to a competitor,1GB_plus_100mins,High data usage trend,0
97452185793,10GB_Aggressive_HVC,Retention,120.0,Mass,LOW,Maturity,Postpaid,AR,3,0.07,227,10,9.1,91.2,0,373,1,0,Falling,YouTube,0.41,82.0,Flat,0,0.0,0,Bank_Transfer,Other,Smartphone,Budget,4G,24,1,13,30.9,0.048,58,0.84,0.16,0,0,SMS,10,1,Gold,Ignored,0,Positive,5,customer asked how to add more data,5G_Unlimited_Upgrade,Churn risk detected,0
97454237460,Home_Free_OoredooTV,CrossSell,150.0,Mass,HIGH,Growth,Prepaid,EN,33,0.18,244,100,90.4,90.4,2,326,12,0,Stable,Snapchat,0.42,128.8,Flat,1,25.8,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,7,0,27,158.8,0.084,58,0.75,0.37,0,0,Push,10,1,None,Rejected,0,Neutral,2,customer inquired about upgrading their phone,200mins_Upsell,Renewal window,0
97452130974,Device_Upgrade_iPhone,Upsell,280.0,HVC,MED,Growth,Prepaid,EN,75,0.33,284,100,80.4,80.4,1,75,0,0,Falling,WhatsApp,0.27,88.5,Flat,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,18,0,40,65.2,0.049,67,0.74,0.15,0,0,Call,7,1,None,None,0,Neutral,10,customer asked how to add more data,Loyalty_Points_2x,Loyalty reward due,0
97452642524,200mins_Upsell,Upsell,35.0,Mass,MED,Growth,Postpaid,AR,62,0.068,105,20,7.3,36.5,3,59,0,2,Rising,WhatsApp,0.27,87.5,Down,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,2,0,48,144.2,0.034,27,0.75,0.07,0,0,Push,7,1,None,Ignored,0,Neutral,2,customer inquired about upgrading their phone,Retention_Save_25pct,Device upgrade eligible,0
97459570246,Roaming_Daily_Pass,CrossSell,60.0,HVC,LOW,Maturity,Hybrid,AR,41,0.143,352,20,9.0,45.1,3,362,0,0,Rising,YouTube,0.54,56.4,Flat,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,35,1,35,32.9,0.091,70,0.77,0.22,0,0,Call,4,1,None,Ignored,0,Positive,3,customer wanted to join the loyalty program,Retention_Save_25pct,Renewal window,0
97451804730,Home_Free_OoredooTV,CrossSell,150.0,Mass,MED,Growth,Postpaid,EN,117,0.341,88,50,33.0,66.1,1,172,0,0,Falling,WhatsApp,0.77,54.1,Down,0,0.0,0,Bank_Transfer,Galaxy A54,Router/MiFi,Mid,5G,35,1,10,175.0,0.028,22,0.71,0.13,0,0,SMS,5,1,None,Ignored,0,Positive,0,customer wanted to join the loyalty program,Device_Upgrade_iPhone,Renewal window,0
97455338276,Roaming_Daily_Pass,CrossSell,60.0,Business,MED,Maturity,Hybrid,EN,42,0.014,259,100,89.0,89.0,3,245,29,0,Rising,Netflix,0.28,134.2,Up,0,0.0,0,Autopay_Card,Other,Router/MiFi,Budget,4G,8,0,46,43.4,0.089,77,0.76,0.22,0,0,SMS,15,0,Silver,None,0,Positive,9,customer inquired about upgrading their phone,200mins_Upsell,High data usage trend,0
97458508702,Home_Free_OoredooTV,CrossSell,150.0,Youth,MED,Renewal,Prepaid,EN,81,0.21,39,100,82.6,82.6,1,256,0,0,Rising,Snapchat,0.83,120.0,Down,1,22.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,9,0,10,78.3,0.039,57,0.74,0.32,0,0,Email,14,1,Gold,Rejected,0,Neutral,6,customer asked about international calling rates,Device_Upgrade_iPhone,Churn risk detected,0
97459578848,1GB_plus_100mins,NBO,40.0,Mass,MED,AtRisk,Postpaid,EN,49,0.641,49,5,3.5,69.1,1,441,32,6,Falling,WhatsApp,0.6,70.3,Down,1,29.3,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,4G,12,0,10,30.3,0.026,91,0.52,0.36,0,0,WhatsApp,11,1,None,None,0,Neutral,1,no recent call-center contact,10GB_Aggressive_HVC,Device upgrade eligible,0
97452320424,Data_AddOn_5GB,NBO,50.0,Mass,LOW,Onboarding,Prepaid,EN,53,0.252,196,50,13.1,26.2,2,182,0,0,Stable,YouTube,0.43,56.9,Up,1,64.5,0,Autopay_Card,Other,Smartphone,Budget,4G,8,0,54,65.7,0.041,43,0.61,0.11,0,0,SMS,4,1,Silver,None,0,Positive,0,customer asked about international calling rates,10GB_Aggressive_HVC,Churn risk detected,0
97452472191,1GB_plus_100mins,NBO,40.0,Mass,MED,Renewal,Prepaid,AR,93,0.153,57,10,9.1,90.5,2,268,0,0,Stable,Snapchat,0.73,95.9,Flat,1,6.3,0,Autopay_Card,iPhone 15,Feature Phone,Flagship,4G,20,1,43,36.0,0.056,81,0.55,0.25,0,0,Email,10,1,Silver,Ignored,0,Neutral,9,customer asked about international calling rates,Home_Free_OoredooTV,Loyalty reward due,0
97454353371,Retention_Save_25pct,Retention,90.0,Youth,MED,Growth,Prepaid,EN,43,0.36,54,5,5.0,100.6,3,222,0,5,Stable,YouTube,0.21,91.1,Flat,0,0.0,0,Autopay_Card,Galaxy A54,IoT,Mid,4G,6,0,28,57.3,0.018,57,0.46,0.16,0,0,Email,7,1,Silver,None,0,Positive,2,customer asked about international calling rates,10GB_Aggressive_HVC,High data usage trend,0
97455989748,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Maturity,Prepaid,EN,48,0.032,293,5,2.1,42.6,3,98,0,0,Falling,TikTok,0.61,91.4,Flat,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,39,1,3,120.3,0.069,34,0.75,0.14,0,0,Call,14,1,Platinum,Accepted,0,Neutral,3,customer inquired about upgrading their phone,Retention_Save_25pct,High data usage trend,0
97459638267,Device_Upgrade_iPhone,Upsell,280.0,Mass,MED,Growth,Postpaid,AR,94,0.636,306,5,4.5,89.3,3,212,81,0,Rising,Snapchat,0.7,110.9,Up,1,32.5,0,Cash,Galaxy A54,Smartphone,Mid,5G,39,1,55,102.1,0.028,40,0.68,0.08,0,0,Email,9,1,Gold,Accepted,1,Negative,7,customer threatened to switch to a competitor,200mins_Upsell,Churn risk detected,0
97452869455,Roaming_Daily_Pass,CrossSell,60.0,Mass,HIGH,Renewal,Postpaid,EN,11,0.148,48,20,16.5,82.7,0,106,0,0,Rising,WhatsApp,0.97,72.0,Down,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,21,1,23,125.6,0.052,46,0.85,0.19,0,0,Email,8,1,None,None,1,Negative,4,customer complained about slow data speeds at home,Loyalty_Points_2x,High data usage trend,0
97452479555,Retention_Save_25pct,Retention,90.0,HVC,MED,Growth,Postpaid,EN,52,0.051,258,100,61.0,61.0,3,269,15,0,Stable,YouTube,0.5,195.5,Down,1,5.1,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,4,0,32,124.5,0.025,38,0.63,0.19,0,0,WhatsApp,7,1,None,None,0,Neutral,2,customer inquired about upgrading their phone,Loyalty_Points_2x,Loyalty reward due,0
97453278661,5G_Unlimited_Upgrade,Upsell,200.0,Mass,LOW,Maturity,Postpaid,EN,34,0.358,360,100,78.3,78.3,2,264,0,0,Rising,Snapchat,0.6,67.5,Flat,1,16.2,0,Bank_Transfer,Other,Smartphone,Budget,4G,9,0,25,51.4,0.045,37,0.7,0.07,0,0,Call,5,1,Silver,Rejected,1,Negative,5,customer complained about slow data speeds at home,Roaming_Daily_Pass,Renewal window,1
