MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97454402135,10GB_Aggressive_HVC,Retention,120,Mass,HIGH,Growth,Prepaid,EN,43,0.094,37,50,23.1,46.2,1,320,0,0,Stable,WhatsApp,0.12,94.2,Down,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,46,1,51,186.7,0.117,40,0.83,0.22,0,0,Email,7,1,None,Ignored,1,Neutral,0,customer unhappy after roaming charges abroad,Retention_Save_25pct,High data usage trend,0
97455812066,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Maturity,Postpaid,EN,26,0.074,36,5,3.9,78.3,1,189,0,0,Stable,WhatsApp,0.62,237.2,Down,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,43,1,7,107.1,0.092,58,0.66,0.38,0,0,Push,6,1,None,Ignored,0,Neutral,1,no recent call-center contact,Roaming_Daily_Pass,Loyalty reward due,0
97459550309,Roaming_Daily_Pass,CrossSell,60,Youth,MED,Growth,Postpaid,EN,108,0.19,197,5,3.2,63.9,1,242,0,0,Rising,Gaming,0.68,118.4,Flat,0,0.0,0,Manual_Card,iPhone 14,Tablet,Mid,5G,33,1,1,77.9,0.073,52,0.6,0.33,0,0,Email,13,1,None,Ignored,1,Negative,6,customer unhappy after roaming charges abroad,Home_Free_OoredooTV,Renewal window,0
97459581833,Loyalty_Points_2x,Retention,0,Mass,LOW,Onboarding,Prepaid,EN,35,0.081,197,50,11.9,23.9,2,332,0,0,Falling,Instagram,0.13,132.5,Flat,1,52.6,0,Cash,Huawei P60,Smartphone,Flagship,5G,34,1,48,168.5,0.008,16,0.56,0.09,0,0,SMS,12,1,Gold,Accepted,0,Neutral,8,no recent call-center contact,200mins_Upsell,Loyalty reward due,1
97455349361,200mins_Upsell,Upsell,35,Business,LOW,Maturity,Postpaid,EN,56,0.283,82,20,4.7,23.3,3,390,0,0,Falling,WhatsApp,0.83,40.5,Down,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,9,0,7,155.8,0.164,52,0.54,0.26,0,1,SMS,11,1,Silver,Ignored,0,Neutral,4,customer inquired about upgrading their phone,Device_Upgrade_iPhone,High data usage trend,0
97456815282,Data_AddOn_5GB,NBO,50,Mass,HIGH,Maturity,Prepaid,AR,91,0.52,248,20,15.8,78.9,3,265,0,0,Rising,Snapchat,0.06,49.6,Up,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,5G,45,1,57,147.5,0.036,48,0.77,0.18,0,0,SMS,7,1,None,Ignored,1,Neutral,1,customer complained about slow data speeds at home,Device_Upgrade_iPhone,High data usage trend,0
97451974073,Loyalty_Points_2x,Retention,0,Business,HIGH,AtRisk,Postpaid,EN,89,0.565,27,10,7.4,73.8,3,97,0,0,Falling,Snapchat,0.61,28.7,Down,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,1,0,12,175.9,0.042,38,0.48,0.2,0,0,Push,9,1,None,Ignored,1,Neutral,4,customer complained about slow data speeds at home,Data_AddOn_5GB,High data usage trend,1
97455340359,Home_Free_OoredooTV,CrossSell,150,Youth,MED,Growth,Postpaid,EN,27,0.483,338,100,53.7,53.7,1,237,10,3,Rising,WhatsApp,0.7,197.9,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,32,1,35,29.7,0.053,31,0.89,0.03,0,0,SMS,9,1,Platinum,Ignored,0,Positive,8,customer wanted to join the loyalty program,Data_AddOn_5GB,Loyalty reward due,0
97457190440,1GB_plus_100mins,NBO,40,Mass,MED,Growth,Postpaid,EN,113,0.36,182,5,3.7,73.3,0,597,0,0,Rising,Instagram,0.48,139.1,Up,1,97.7,0,Cash,Galaxy A54,Smartphone,Mid,5G,45,1,6,139.4,0.031,29,0.75,0.11,0,0,Email,9,0,Silver,None,0,Neutral,2,customer inquired about upgrading their phone,Loyalty_Points_2x,High data usage trend,0
97457145160,Home_Free_OoredooTV,CrossSell,150,HVC,HIGH,Onboarding,Prepaid,EN,98,0.388,20,20,7.6,38.0,1,187,0,0,Falling,Netflix,0.51,98.8,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,40,1,49,43.5,0.023,56,0.58,0.07,0,0,Push,11,1,Silver,Accepted,0,Neutral,4,customer wanted to join the loyalty program,Roaming_Daily_Pass,Renewal window,0
97459670413,5G_Unlimited_Upgrade,Upsell,200,Business,HIGH,AtRisk,Postpaid,EN,89,0.696,101,20,11.5,57.6,0,441,0,0,Stable,Netflix,0.08,199.9,Up,1,2.1,0,Cash,iPhone 14,Smartphone,Mid,4G,39,1,46,44.9,0.101,75,0.35,0.37,1,1,SMS,13,1,Silver,Rejected,0,Neutral,2,customer wanted to join the loyalty program,Roaming_Daily_Pass,Renewal window,0
97455196174,Retention_Save_25pct,Retention,90,HVC,LOW,Onboarding,Postpaid,EN,118,0.212,231,50,42.2,84.4,0,334,15,7,Falling,YouTube,0.48,92.4,Down,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,26,1,10,120.2,0.074,66,0.58,0.35,0,0,SMS,10,1,None,Rejected,0,Neutral,2,customer asked about international calling rates,1GB_plus_100mins,Device upgrade eligible,0
97459171506,Roaming_Daily_Pass,CrossSell,60,Youth,LOW,Renewal,Postpaid,EN,77,0.441,9,100,44.2,44.2,2,182,0,0,Stable,YouTube,0.95,80.5,Down,1,1.5,0,Cash,iPhone 15,Smartphone,Flagship,5G,37,1,15,155.7,0.031,24,0.9,0.09,0,0,SMS,7,1,Silver,Rejected,0,Neutral,4,customer inquired about upgrading their phone,Data_AddOn_5GB,High data usage trend,0
97459808444,Loyalty_Points_2x,Retention,0,Business,HIGH,Growth,Postpaid,AR,96,0.057,170,50,17.3,34.6,1,130,0,0,Rising,TikTok,0.12,184.8,Up,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,17,0,17,140.1,0.063,53,0.24,0.4,0,1,SMS,12,0,Platinum,Ignored,0,Neutral,2,customer asked how to add more data,Home_Free_OoredooTV,Device upgrade eligible,0
97456147646,5G_Unlimited_Upgrade,Upsell,200,Youth,MED,Renewal,Postpaid,AR,38,0.493,43,20,23.5,117.6,1,151,0,0,Falling,TikTok,0.68,117.7,Down,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,27,1,53,188.8,0.081,33,0.78,0.16,0,0,SMS,10,0,None,Ignored,0,Neutral,6,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,0
97451823305,Retention_Save_25pct,Retention,90,Youth,MED,Renewal,Prepaid,EN,65,0.462,54,100,40.5,40.5,3,251,0,0,Stable,YouTube,0.94,112.0,Up,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,32,1,5,184.1,0.1,40,0.61,0.17,0,0,SMS,9,0,None,Ignored,0,Neutral,7,no recent call-center contact,10GB_Aggressive_HVC,Churn risk detected,0
97454386526,Loyalty_Points_2x,Retention,0,Youth,HIGH,Maturity,Prepaid,EN,9,0.352,314,100,105.8,105.8,3,189,0,0,Falling,Snapchat,0.49,55.1,Flat,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,35,1,41,73.7,0.064,58,0.63,0.35,0,0,SMS,8,1,Gold,Rejected,0,Neutral,0,customer wanted to join the loyalty program,5G_Unlimited_Upgrade,Churn risk detected,0
97457882451,Loyalty_Points_2x,Retention,0,HVC,HIGH,Renewal,Postpaid,EN,14,0.189,14,10,1.8,18.1,1,249,0,0,Rising,TikTok,0.13,54.4,Up,2,34.2,1,Cash,iPhone 14,Smartphone,Mid,5G,39,1,15,192.3,0.088,16,0.74,0.03,0,0,Email,8,1,None,Ignored,0,Positive,8,customer wanted to join the loyalty program,5G_Unlimited_Upgrade,Device upgrade eligible,1
97456226098,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Maturity,Hybrid,EN,75,0.327,160,50,19.4,38.7,3,349,5,0,Stable,Gaming,0.42,124.0,Flat,0,0.0,0,Autopay_Card,iPhone 14,Smartphone,Mid,5G,17,0,25,78.3,0.027,38,0.38,0.23,0,0,Push,6,1,None,Ignored,0,Neutral,1,customer inquired about upgrading their phone,Retention_Save_25pct,Renewal window,0
97459426866,200mins_Upsell,Upsell,35,Mass,HIGH,Maturity,Prepaid,EN,44,0.089,25,50,12.5,24.9,1,347,0,6,Stable,YouTube,0.24,44.4,Flat,1,11.3,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,11,0,58,146.1,0.041,28,0.76,0.11,0,0,Call,6,0,Gold,None,0,Neutral,4,customer inquired about upgrading their phone,Data_AddOn_5GB,Device upgrade eligible,1
97458343378,Data_AddOn_5GB,NBO,50,Mass,LOW,Onboarding,Prepaid,EN,15,0.411,119,50,23.6,47.1,2,249,0,0,Rising,WhatsApp,0.02,80.7,Down,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,11,0,42,168.3,0.028,27,0.73,0.07,0,0,WhatsApp,4,1,Gold,None,1,Positive,7,customer unhappy after roaming charges abroad,Retention_Save_25pct,Loyalty reward due,0
97451569052,5G_Unlimited_Upgrade,Upsell,200,Mass,HIGH,AtRisk,Postpaid,AR,12,1.0,247,5,4.7,94.6,1,39,0,0,Rising,Snapchat,0.93,140.4,Down,2,18.8,1,Cash,Pixel 8,Smartphone,Flagship,5G,25,1,49,156.6,0.046,35,0.77,0.14,0,0,SMS,7,1,Silver,None,1,Neutral,3,customer complained about slow data speeds at home,Roaming_Daily_Pass,Renewal window,0
97458751135,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,Growth,Prepaid,EN,31,0.144,12,10,5.9,58.6,2,363,0,0,Rising,TikTok,0.62,62.0,Down,1,29.5,0,Manual_Card,Other,Smartphone,Budget,4G,35,1,19,32.1,0.049,70,0.58,0.26,0,0,Push,3,1,None,Ignored,0,Positive,0,customer wanted to join the loyalty program,10GB_Aggressive_HVC,High data usage trend,0
97454216347,Retention_Save_25pct,Retention,90,Mass,MED,Growth,Prepaid,EN,28,0.433,119,50,49.2,98.3,3,146,21,0,Rising,Instagram,0.05,89.2,Up,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,29,1,14,46.0,0.095,48,0.77,0.17,0,0,Email,6,0,Platinum,Ignored,0,Neutral,6,customer inquired about upgrading their phone,Device_Upgrade_iPhone,High data usage trend,0
97458369594,Retention_Save_25pct,Retention,90,Mass,LOW,Maturity,Prepaid,AR,49,0.314,138,5,0.7,13.5,3,340,0,0,Falling,Netflix,0.8,151.8,Down,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,10,0,52,90.0,0.039,48,0.79,0.16,0,0,SMS,4,1,Silver,Ignored,0,Neutral,7,customer asked how to add more data,Data_AddOn_5GB,Renewal window,0
97455570047,Loyalty_Points_2x,Retention,0,Youth,LOW,Renewal,Postpaid,EN,43,0.371,21,100,29.6,29.6,1,178,0,0,Falling,YouTube,0.53,74.6,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,8,0,26,88.3,0.019,37,0.8,0.1,0,0,SMS,9,0,None,Ignored,0,Positive,8,customer asked about international calling rates,5G_Unlimited_Upgrade,Device upgrade eligible,0
97455099286,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Renewal,Postpaid,EN,88,0.159,7,50,48.1,96.2,2,483,0,0,Stable,WhatsApp,0.76,142.7,Flat,0,0.0,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,10,0,3,152.6,0.04,55,0.55,0.35,1,1,Push,12,1,Silver,Rejected,0,Neutral,1,customer asked about international calling rates,Data_AddOn_5GB,High data usage trend,0
97451652023,Data_AddOn_5GB,NBO,50,Mass,HIGH,AtRisk,Prepaid,AR,84,0.501,177,50,29.2,58.3,2,493,0,2,Falling,Snapchat,0.5,78.5,Flat,0,0.0,0,Autopay_Card,Galaxy S23,Tablet,Flagship,5G,19,0,24,106.8,0.036,44,0.68,0.2,1,1,SMS,8,1,None,Rejected,0,Positive,7,customer asked how to add more data,Home_Free_OoredooTV,Device upgrade eligible,0
97452069721,200mins_Upsell,Upsell,35,Mass,MED,Maturity,Prepaid,AR,90,0.276,217,100,81.6,81.6,2,561,0,0,Stable,TikTok,0.84,87.4,Flat,1,3.9,0,Autopay_Card,Other,Router/MiFi,Budget,4G,5,0,36,44.3,0.056,54,0.81,0.1,0,0,SMS,12,0,None,Ignored,1,Positive,10,customer complained about slow data speeds at home,10GB_Aggressive_HVC,Churn risk detected,1
97456357668,Loyalty_Points_2x,Retention,0,Youth,MED,Renewal,Postpaid,EN,100,0.225,15,20,5.1,25.4,0,324,0,0,Stable,YouTube,0.99,29.0,Down,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,13,0,9,84.2,0.023,54,0.4,0.3,0,0,Email,9,1,None,Ignored,0,Positive,1,customer inquired about upgrading their phone,Device_Upgrade_iPhone,High data usage trend,1
97456122560,10GB_Aggressive_HVC,Retention,120,Mass,MED,AtRisk,Postpaid,AR,55,0.734,364,20,7.2,36.0,1,190,0,0,Stable,WhatsApp,0.81,214.3,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,17,0,24,165.8,0.027,29,0.82,0.06,0,0,Call,7,1,Silver,Ignored,0,Positive,10,customer asked how to add more data,200mins_Upsell,High data usage trend,0
97455994206,Data_AddOn_5GB,NBO,50,Mass,MED,AtRisk,Postpaid,EN,113,0.989,151,20,6.2,30.9,1,207,36,0,Stable,TikTok,0.02,175.0,Flat,1,1.5,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,29,1,49,131.7,0.139,17,0.57,0.09,0,1,SMS,7,1,Gold,Ignored,1,Neutral,0,customer reported dropped calls in their area,1GB_plus_100mins,Device upgrade eligible,0
97452407859,1GB_plus_100mins,NBO,40,Mass,MED,AtRisk,Prepaid,EN,42,0.435,326,100,79.7,79.7,1,98,8,0,Stable,Snapchat,0.93,44.4,Flat,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,28,1,40,134.5,0.135,56,0.79,0.25,0,1,SMS,10,0,None,Ignored,0,Neutral,7,customer wanted to join the loyalty program,Device_Upgrade_iPhone,Churn risk detected,0
97455589459,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Hybrid,AR,10,0.147,16,5,3.9,77.2,0,216,0,0,Falling,Snapchat,0.0,172.8,Flat,0,0.0,0,Bank_Transfer,iPhone 15,IoT,Budget,4G,13,0,17,31.0,0.093,69,0.74,0.18,0,0,Call,6,1,None,Ignored,0,Positive,0,customer asked about international calling rates,Roaming_Daily_Pass,High data usage trend,1
97451548624,Loyalty_Points_2x,Retention,0,Mass,MED,Maturity,Postpaid,EN,70,0.496,179,5,1.7,34.8,2,160,0,0,Stable,Instagram,0.06,118.5,Up,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,12,0,33,125.3,0.121,49,0.86,0.2,0,1,WhatsApp,11,1,None,Rejected,0,Neutral,10,no recent call-center contact,Retention_Save_25pct,Device upgrade eligible,0
97452297201,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Postpaid,AR,6,0.137,202,50,35.8,71.7,3,603,0,0,Stable,WhatsApp,0.31,210.3,Up,2,22.9,1,Bank_Transfer,Other,Smartphone,Budget,4G,21,1,9,65.7,0.072,44,0.72,0.06,0,0,WhatsApp,5,1,Silver,Ignored,0,Neutral,0,customer wanted to join the loyalty program,Loyalty_Points_2x,Loyalty reward due,0
97455488010,Data_AddOn_5GB,NBO,50,HVC,LOW,Growth,Prepaid,EN,23,0.133,339,5,3.5,70.1,0,300,2,0,Stable,Gaming,0.72,34.8,Down,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,19,0,6,167.6,0.049,45,0.76,0.19,0,0,WhatsApp,7,1,Silver,Rejected,0,Positive,4,customer asked how to add more data,Roaming_Daily_Pass,Churn risk detected,0
97456552610,Roaming_Daily_Pass,CrossSell,60,Youth,MED,Growth,Prepaid,EN,38,0.423,264,50,40.1,80.3,2,216,95,0,Rising,Instagram,0.98,67.2,Flat,0,0.0,0,Autopay_Card,Other,Router/MiFi,Budget,4G,8,0,59,70.3,0.052,37,0.96,0.03,0,0,Push,5,0,Gold,Rejected,0,Neutral,6,customer asked about international calling rates,Retention_Save_25pct,Churn risk detected,0
97456898360,200mins_Upsell,Upsell,35,Mass,HIGH,Maturity,Postpaid,EN,89,0.258,29,5,3.7,74.6,3,66,6,0,Falling,TikTok,0.2,35.5,Flat,1,57.2,0,Manual_Card,iPhone 14,Smartphone,Mid,4G,29,1,1,59.5,0.047,54,0.89,0.14,0,0,SMS,6,1,None,Ignored,0,Positive,1,no recent call-center contact,Roaming_Daily_Pass,Device upgrade eligible,0
97459837545,Loyalty_Points_2x,Retention,0,Mass,MED,Growth,Postpaid,EN,6,0.574,203,20,19.0,95.0,0,223,0,0,Stable,WhatsApp,0.36,113.4,Down,1,18.6,0,Autopay_Card,iPhone 14,Smartphone,Mid,5G,38,1,22,103.0,0.04,45,0.8,0.2,0,0,SMS,7,1,Silver,Rejected,0,Neutral,3,no recent call-center contact,Retention_Save_25pct,Renewal window,0
97458687324,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Maturity,Postpaid,AR,42,0.318,237,10,4.0,39.6,3,392,0,0,Falling,Instagram,0.59,213.1,Down,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,30,1,45,159.6,0.051,42,0.77,0.15,0,0,SMS,9,1,None,None,0,Neutral,6,customer asked how to add more data,Data_AddOn_5GB,High data usage trend,0
97454417998,Device_Upgrade_iPhone,Upsell,280,HVC,LOW,AtRisk,Hybrid,EN,116,0.537,210,10,3.2,31.7,2,282,0,1,Stable,TikTok,0.37,180.2,Down,2,30.4,1,Manual_Card,iPhone 14,Smartphone,Mid,4G,22,1,24,68.2,0.032,43,0.91,0.07,0,0,SMS,7,1,Gold,Accepted,0,Neutral,1,customer inquired about upgrading their phone,200mins_Upsell,Loyalty reward due,0
97458045519,Data_AddOn_5GB,NBO,50,Mass,LOW,AtRisk,Postpaid,AR,52,0.542,81,5,3.3,65.1,2,499,0,0,Rising,TikTok,0.82,88.9,Up,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,2,0,14,81.5,0.026,28,0.68,0.17,1,1,SMS,9,1,Silver,Rejected,0,Neutral,4,customer wanted to join the loyalty program,Loyalty_Points_2x,Churn risk detected,0
97451860809,Data_AddOn_5GB,NBO,50,Youth,HIGH,Growth,Postpaid,EN,82,0.136,302,100,43.1,43.1,1,111,0,6,Falling,TikTok,0.65,58.1,Flat,2,34.5,1,Cash,Galaxy A54,Smartphone,Mid,5G,8,0,8,83.5,0.112,41,0.71,0.27,1,1,Push,6,1,None,None,0,Neutral,6,customer inquired about upgrading their phone,200mins_Upsell,High data usage trend,0
97458715163,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,Maturity,Prepaid,EN,102,0.489,1,100,46.7,46.7,1,213,0,0,Stable,Netflix,0.51,117.6,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,41,1,39,160.5,0.037,46,0.61,0.25,0,0,Email,8,1,Gold,Ignored,0,Neutral,1,customer asked about international calling rates,1GB_plus_100mins,Renewal window,0
97454479795,Roaming_Daily_Pass,CrossSell,60,HVC,MED,Maturity,Prepaid,EN,66,0.332,271,5,5.1,101.4,3,219,0,0,Falling,Instagram,0.54,64.6,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,4,0,27,151.9,0.06,48,0.66,0.18,0,0,Push,11,1,Platinum,None,0,Neutral,3,customer inquired about upgrading their phone,5G_Unlimited_Upgrade,High data usage trend,1
97457840618,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,Maturity,Postpaid,EN,83,0.088,282,50,53.9,107.7,0,217,0,0,Falling,Snapchat,0.42,47.7,Flat,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,5,0,19,105.5,0.048,32,0.67,0.05,0,0,WhatsApp,6,1,None,Ignored,0,Positive,8,customer asked how to add more data,Home_Free_OoredooTV,Device upgrade eligible,0
97459735689,Retention_Save_25pct,Retention,90,Mass,HIGH,Maturity,Postpaid,EN,101,0.478,232,10,3.6,36.4,3,299,0,3,Stable,Snapchat,0.55,118.3,Up,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,43,1,58,131.3,0.042,54,0.33,0.31,0,0,Push,6,0,Silver,Accepted,0,Positive,8,customer asked how to add more data,Loyalty_Points_2x,Loyalty reward due,0
97457329153,Data_AddOn_5GB,NBO,50,Youth,MED,Maturity,Hybrid,AR,34,0.332,243,10,2.9,29.1,1,164,0,0,Rising,Snapchat,0.83,86.8,Down,0,0.0,0,Bank_Transfer,Galaxy A54,Router/MiFi,Mid,5G,13,0,41,110.6,0.06,75,0.44,0.49,0,0,Push,11,0,Silver,None,0,Neutral,8,no recent call-center contact,Retention_Save_25pct,Loyalty reward due,0
97459282195,1GB_plus_100mins,NBO,40,Mass,MED,Renewal,Postpaid,EN,86,0.55,12,20,2.8,14.1,2,251,0,0,Falling,WhatsApp,0.91,68.1,Up,1,28.8,0,Manual_Card,Galaxy S23,Tablet,Flagship,5G,21,1,39,165.6,0.033,43,0.67,0.22,0,0,SMS,13,1,Gold,Rejected,0,Neutral,8,customer asked about international calling rates,10GB_Aggressive_HVC,Renewal window,0
97451091238,200mins_Upsell,Upsell,35,Business,MED,Renewal,Prepaid,EN,110,0.254,58,50,31.6,63.3,1,468,11,0,Rising,Gaming,0.07,89.6,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,33,1,39,191.8,0.067,28,0.93,0.06,0,0,Email,9,1,Silver,Ignored,0,Positive,5,no recent call-center contact,Roaming_Daily_Pass,Loyalty reward due,0
97452534985,10GB_Aggressive_HVC,Retention,120,Mass,MED,AtRisk,Prepaid,EN,12,0.619,116,100,75.8,75.8,0,154,46,0,Rising,TikTok,0.98,96.3,Down,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,33,1,37,202.7,0.116,26,0.92,0.07,0,0,Push,10,1,Gold,Rejected,0,Neutral,0,no recent call-center contact,Home_Free_OoredooTV,Churn risk detected,0
97456634920,5G_Unlimited_Upgrade,Upsell,200,Youth,MED,Maturity,Postpaid,EN,34,0.493,98,50,43.3,86.5,3,463,0,1,Stable,Instagram,0.63,247.8,Flat,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,16,0,9,109.0,0.098,22,0.6,0.04,0,0,SMS,9,1,Silver,None,0,Positive,8,customer inquired about upgrading their phone,Home_Free_OoredooTV,Renewal window,0
97455865293,Retention_Save_25pct,Retention,90,Business,HIGH,Maturity,Prepaid,AR,9,0.43,352,10,9.3,92.9,3,194,0,1,Rising,TikTok,0.83,57.7,Up,1,45.5,0,Bank_Transfer,Other,Smartphone,Budget,4G,43,1,33,62.4,0.024,58,0.79,0.15,0,0,SMS,12,1,Gold,Ignored,1,Positive,2,customer threatened to switch to a competitor,Data_AddOn_5GB,Churn risk detected,0
97452084336,200mins_Upsell,Upsell,35,Mass,MED,Maturity,Postpaid,EN,98,0.279,337,20,8.2,41.0,2,238,0,0,Stable,WhatsApp,0.96,65.9,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,34,1,6,172.8,0.026,31,0.83,0.15,0,0,WhatsApp,9,1,Platinum,Accepted,1,Positive,6,customer complained about slow data speeds at home,5G_Unlimited_Upgrade,High data usage trend,0
97457465315,Data_AddOn_5GB,NBO,50,Business,HIGH,Renewal,Hybrid,EN,94,0.225,23,5,0.7,13.8,1,208,0,0,Falling,Instagram,0.67,56.9,Flat,1,35.1,0,Bank_Transfer,iPhone 15,Router/MiFi,Flagship,5G,8,0,24,200.7,0.049,22,0.85,0.09,0,0,WhatsApp,4,1,Silver,Ignored,1,Positive,9,customer threatened to switch to a competitor,200mins_Upsell,High data usage trend,0
97451528004,10GB_Aggressive_HVC,Retention,120,Mass,MED,AtRisk,Postpaid,EN,12,0.534,239,10,11.1,111.1,1,108,0,4,Stable,Gaming,0.76,115.9,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,4,0,37,109.4,0.03,33,0.84,0.21,0,0,WhatsApp,9,1,Gold,None,0,Positive,0,no recent call-center contact,Device_Upgrade_iPhone,High data usage trend,0
97459916908,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Prepaid,EN,56,0.139,145,20,15.6,78.2,0,145,8,0,Stable,TikTok,0.79,201.4,Flat,0,0.0,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,15,0,7,95.0,0.019,44,0.71,0.26,0,0,Push,3,1,None,Ignored,0,Neutral,7,customer wanted to join the loyalty program,Retention_Save_25pct,Renewal window,1
97452407709,Retention_Save_25pct,Retention,90,Mass,MED,Maturity,Postpaid,EN,33,0.337,225,10,1.7,16.7,0,136,21,0,Falling,TikTok,0.09,84.8,Flat,0,0.0,0,Autopay_Card,Other,Feature Phone,Budget,4G,38,1,42,66.6,0.009,56,0.89,0.11,0,0,WhatsApp,9,1,Silver,None,0,Positive,8,no recent call-center contact,Data_AddOn_5GB,Device upgrade eligible,0
97455009226,Retention_Save_25pct,Retention,90,Youth,LOW,Maturity,Prepaid,AR,24,0.307,156,5,2.6,51.1,2,88,0,0,Stable,Snapchat,0.73,170.8,Down,0,0.0,0,Cash,Other,Smartphone,Budget,4G,38,1,16,29.3,0.04,74,0.9,0.16,0,0,SMS,9,0,None,Rejected,0,Positive,1,customer asked how to add more data,Home_Free_OoredooTV,High data usage trend,0
97458409628,Data_AddOn_5GB,NBO,50,Mass,MED,Renewal,Postpaid,EN,28,0.473,32,10,0.8,8.2,3,300,0,0,Falling,Snapchat,0.69,61.9,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Router/MiFi,Mid,5G,10,0,51,120.1,0.142,44,0.63,0.13,1,1,Email,9,1,Gold,Ignored,0,Positive,8,no recent call-center contact,Home_Free_OoredooTV,Churn risk detected,0
97455626362,Home_Free_OoredooTV,CrossSell,150,Business,HIGH,Maturity,Prepaid,EN,72,0.114,106,10,4.2,42.4,0,84,0,0,Rising,Netflix,0.92,102.2,Flat,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,47,1,39,147.5,0.032,56,0.69,0.23,1,1,Call,10,1,Gold,Accepted,0,Positive,7,no recent call-center contact,Roaming_Daily_Pass,Churn risk detected,0
97457694643,Loyalty_Points_2x,Retention,0,HVC,MED,AtRisk,Prepaid,EN,93,0.554,131,20,19.3,96.7,3,78,0,6,Stable,WhatsApp,0.74,26.3,Flat,1,36.0,0,Autopay_Card,Other,Smartphone,Budget,4G,31,1,1,28.6,0.043,45,0.81,0.09,0,0,SMS,6,1,Gold,Accepted,0,Neutral,8,customer wanted to join the loyalty program,10GB_Aggressive_HVC,Device upgrade eligible,1
